service_date,day_type,bus,rail_boardings,total_rides
2/18/16,W,890627,773317,1663944
2/19/16,W,887914,761996,1649910
2/20/16,A,566721,464149,1030870
2/21/16,U,378769,311190,689959
2/22/16,W,869531,745072,1614603
2/23/16,W,890949,765309,1656258
2/24/16,W,795160,725712,1520872
2/25/16,W,855117,762858,1617975
2/26/16,W,865397,749991,1615388
2/27/16,A,536678,455421,992099
2/28/16,U,385121,323758,708879
2/29/16,W,862380,742972,1605352
3/1/16,W,859775,741922,1601697
3/2/16,W,878633,760062,1638695
3/3/16,W,882188,764033,1646221
3/4/16,W,883059,754750,1637809
3/5/16,A,503983,421193,925176
3/6/16,U,393610,327173,720783
3/7/16,W,866171,739174,1605345
3/8/16,W,902888,781301,1684189
3/9/16,W,882030,768961,1650991
3/10/16,W,888084,780687,1668771
3/11/16,W,886599,797977,1684576
3/12/16,A,542246,605182,1147428
3/13/16,U,332203,303129,635332
3/14/16,W,870740,766595,1637335
3/15/16,W,887592,769441,1657033
3/16/16,W,876232,779846,1656078
3/17/16,W,891580,793590,1685170
3/18/16,W,875707,765919,1641626
3/19/16,A,520426,438020,958446
3/20/16,U,388282,318670,706952
3/21/16,W,845669,707127,1552796
3/22/16,W,863201,727343,1590544
3/23/16,W,838201,714672,1552873
3/24/16,W,770638,689517,1460155
3/25/16,W,722960,650870,1373830
3/26/16,A,518549,415919,934468
3/27/16,U,342269,278098,620367
3/28/16,W,842760,731858,1574618
3/29/16,W,891134,766072,1657206
3/30/16,W,860700,750353,1611053
3/31/16,W,832775,758014,1590789
4/1/16,W,848592,767974,1616566
4/2/16,A,492072,406616,898688
4/3/16,U,396042,345432,741474
4/4/16,W,857791,741710,1599501
4/5/16,W,898889,774877,1673766
4/6/16,W,851050,763128,1614178
4/7/16,W,867670,786281,1653951
4/8/16,W,782419,753786,1536205
4/9/16,A,509980,446082,956062
4/10/16,U,345627,301954,647581
4/11/16,W,878043,789042,1667085
4/12/16,W,886265,777658,1663923
4/13/16,W,850705,796616,1647321
4/14/16,W,863513,805071,1668584
4/15/16,W,881603,806015,1687618
4/16/16,A,554744,505299,1060043
4/17/16,U,409732,376485,786217
4/18/16,W,785035,732335,1517370
4/19/16,W,765854,741141,1506995
4/20/16,W,774694,745040,1519734
4/21/16,W,768704,754746,1523450
4/22/16,W,745475,721051,1466526
4/23/16,A,503944,445282,949226
4/24/16,U,397080,343644,740724
4/25/16,W,854155,751951,1606106
4/26/16,W,862743,782134,1644877
4/27/16,W,856722,782591,1639313
4/28/16,W,851720,821158,1672878
4/29/16,W,893284,815629,1708913
4/30/16,A,474138,416588,890726
5/1/16,U,376131,334275,710406
5/2/16,W,878407,751259,1629666
5/3/16,W,879141,769834,1648975
5/4/16,W,879217,767760,1646977
5/5/16,W,898541,818665,1717206
5/6/16,W,877873,814758,1692631
5/7/16,A,512770,484312,997082
5/8/16,U,393146,357946,751092
5/9/16,W,815440,736551,1551991
5/10/16,W,827322,761469,1588791
5/11/16,W,873275,804156,1677431
5/12/16,W,849532,775198,1624730
5/13/16,W,852594,787476,1640070
5/14/16,A,497514,455838,953352
5/15/16,U,384799,360008,744807
5/16/16,W,836089,730287,1566376
5/17/16,W,839788,748287,1588075
5/18/16,W,856701,757395,1614096
5/19/16,W,855438,772464,1627902
5/20/16,W,834308,756160,1590468
5/21/16,A,513934,460385,974319
5/22/16,U,393684,357897,751581
5/23/16,W,839566,748976,1588542
5/24/16,W,854725,767439,1622164
5/25/16,W,833427,754244,1587671
5/26/16,W,853656,775073,1628729
5/27/16,W,808244,757981,1566225
5/28/16,A,500775,532343,1033118
5/29/16,U,409978,430982,840960
5/30/16,U,394914,389143,784057
5/31/16,W,801439,753953,1555392
6/1/16,W,872679,788650,1661329
6/2/16,W,873112,815928,1689040
6/3/16,W,892290,824890,1717180
6/4/16,A,504778,462308,967086
6/5/16,U,415836,395977,811813
6/6/16,W,854036,762707,1616743
6/7/16,W,863284,795251,1658535
6/8/16,W,866785,791667,1658452
6/9/16,W,828551,789678,1618229
6/10/16,W,862529,853441,1715970
6/11/16,A,530558,542809,1073367
6/12/16,U,409577,414048,823625
6/13/16,W,827684,760210,1587894
6/14/16,W,834141,778823,1612964
6/15/16,W,845450,786422,1631872
6/16/16,W,832864,777260,1610124
6/17/16,W,832088,818467,1650555
6/18/16,A,526402,520856,1047258
6/19/16,U,405719,396078,801797
6/20/16,W,785446,762810,1548256
6/21/16,W,834157,810149,1644306
6/22/16,W,707452,755165,1462617
6/23/16,W,757817,760840,1518657
6/24/16,W,762562,781653,1544215
6/25/16,A,531261,506223,1037484
6/26/16,U,380689,453679,834368
6/27/16,W,753543,723488,1477031
6/28/16,W,771611,748753,1520364
6/29/16,W,774728,754918,1529646
6/30/16,W,763112,783020,1546132
7/1/16,W,798706,726939,1525645
7/2/16,A,530654,448200,978854
7/3/16,U,415172,376896,792068
7/4/16,U,393858,410925,804783
7/5/16,W,769179,735491,1504670
7/6/16,W,771626,788995,1560621
7/7/16,W,769513,774128,1543641
7/8/16,W,786823,790177,1577000
7/9/16,A,536269,515738,1052007
7/10/16,U,409685,397778,807463
7/11/16,W,769128,739158,1508286
7/12/16,W,782892,749136,1532028
7/13/16,W,762764,742502,1505266
7/14/16,W,794813,775495,1570308
7/15/16,W,769172,804635,1573807
7/16/16,A,529240,528345,1057585
7/17/16,U,372190,409174,781364
7/18/16,W,774239,768719,1542958
7/19/16,W,795162,797424,1592586
7/20/16,W,788803,794496,1583299
7/21/16,W,737845,753156,1491001
7/22/16,W,745409,747479,1492888
7/23/16,A,472199,457178,929377
7/24/16,U,370394,346616,717010
7/25/16,W,757860,744827,1502687
7/26/16,W,786060,777948,1564008
7/27/16,W,789537,831925,1621462
7/28/16,W,745499,867964,1613463
7/29/16,W,739138,868062,1607200
7/30/16,A,503786,576267,1080053
7/31/16,U,400504,472314,872818
8/1/16,W,805970,779020,1584990
8/2/16,W,795778,779493,1575271
8/3/16,W,822281,785246,1607527
8/4/16,W,783253,755236,1538489
8/5/16,W,779186,747672,1526858
8/6/16,A,539382,467180,1006562
8/7/16,U,398288,355693,753981
8/8/16,W,759970,707087,1467057
8/9/16,W,781438,769199,1550637
8/10/16,W,777389,765854,1543243
8/11/16,W,767967,775031,1542998
8/12/16,W,700723,715035,1415758
8/13/16,A,522972,488035,1011007
8/14/16,U,402523,380801,783324
8/15/16,W,718167,688590,1406757
8/16/16,W,762943,764267,1527210
8/17/16,W,759254,747942,1507196
8/18/16,W,740297,743427,1483724
8/19/16,W,743211,718317,1461528
8/20/16,A,480928,445798,926726
8/21/16,U,417057,396317,813374
8/22/16,W,764690,744165,1508855
8/23/16,W,784341,744176,1528517
8/24/16,W,751955,721826,1473781
8/25/16,W,775862,737801,1513663
8/26/16,W,797432,768053,1565485
8/27/16,A,501883,451497,953380
8/28/16,U,395954,343853,739807
8/29/16,W,781400,750329,1531729
8/30/16,W,791868,767220,1559088
8/31/16,W,815110,779334,1594444
9/1/16,W,847144,784336,1631480
9/2/16,W,838151,777158,1615309
9/3/16,A,542836,509314,1052150
9/4/16,U,427194,421479,848673
9/5/16,U,399846,347259,747105
9/6/16,W,910863,760434,1671297
9/7/16,W,885587,785121,1670708
9/8/16,W,882599,797585,1680184
9/9/16,W,879935,784678,1664613
9/10/16,A,510845,465562,976407
9/11/16,U,397693,354732,752425
9/12/16,W,886146,784139,1670285
9/13/16,W,904869,811807,1716676
9/14/16,W,898125,812240,1710365
9/15/16,W,907872,862105,1769977
9/16/16,W,889307,843488,1732795
9/17/16,A,537329,524421,1061750
9/18/16,U,401077,402811,803888
9/19/16,W,894210,816014,1710224
9/20/16,W,895184,826518,1721702
9/21/16,W,863211,814264,1677475
9/22/16,W,897609,814897,1712506
9/23/16,W,880748,832417,1713165
9/24/16,A,539037,529457,1068494
9/25/16,U,394810,380403,775213
9/26/16,W,884989,787408,1672397
9/27/16,W,889769,795780,1685549
9/28/16,W,855499,787727,1643226
9/29/16,W,870533,799130,1669663
9/30/16,W,889641,787112,1676753
10/1/16,A,511504,445272,956776
10/2/16,U,391845,351589,743434
10/3/16,W,912435,775906,1688341
10/4/16,W,919088,799529,1718617
10/5/16,W,915987,815309,1731296
10/6/16,W,858960,817595,1676555
10/7/16,W,888731,877814,1766545
10/8/16,A,537610,546072,1083682
10/9/16,U,368515,528189,896704
10/10/16,W,714940,708958,1423898
10/11/16,W,884539,805839,1690378
10/12/16,W,847394,785404,1632798
10/13/16,W,896918,828891,1725809
10/14/16,W,892797,818230,1711027
10/15/16,A,542187,535567,1077754
10/16/16,U,385574,403090,788664
10/17/16,W,890736,791317,1682053
10/18/16,W,901884,810090,1711974
10/19/16,W,895104,807016,1702120
10/20/16,W,880209,812195,1692404
10/21/16,W,867704,800137,1667841
10/22/16,A,533242,566999,1100241
10/23/16,U,388470,366503,754973
10/24/16,W,869861,779618,1649479
10/25/16,W,876768,801123,1677891
10/26/16,W,824006,782126,1606132
10/27/16,W,892963,822190,1715153
10/28/16,W,894311,918735,1813046
10/29/16,A,539098,627116,1166214
10/30/16,U,377290,446582,823872
10/31/16,W,860741,797545,1658286
11/1/16,W,931276,815318,1746594
11/2/16,W,866812,842885,1709697
11/3/16,W,919828,891357,1811185
11/4/16,W,798901,1146516,1945417
11/5/16,A,536579,531687,1068266
11/6/16,U,406215,380648,786863
11/7/16,W,887002,809878,1696880
11/8/16,W,880506,791870,1672376
11/9/16,W,865500,817596,1683096
11/10/16,W,842332,807250,1649582
11/11/16,W,715260,721083,1436343
11/12/16,A,500583,474411,974994
11/13/16,U,369986,338339,708325
11/14/16,W,862939,775439,1638378
11/15/16,W,881225,797235,1678460
11/16/16,W,884662,801320,1685982
11/17/16,W,873693,811240,1684933
11/18/16,W,819907,792361,1612268
11/19/16,A,477472,501156,978628
11/20/16,U,345895,315179,661074
11/21/16,W,844666,758214,1602880
11/22/16,W,837828,756704,1594532
11/23/16,W,661576,624827,1286403
11/24/16,U,266241,219875,486116
11/25/16,W,496285,411245,907530
11/26/16,A,441384,383042,824426
11/27/16,U,343504,302029,645533
11/28/16,W,801243,720824,1522067
11/29/16,W,871577,771348,1642925
11/30/16,W,852623,768149,1620772
12/1/16,W,885401,779287,1664688
12/2/16,W,882063,780569,1662632
12/3/16,A,517756,456762,974518
12/4/16,U,333825,312904,646729
12/5/16,W,841336,735184,1576520
12/6/16,W,859470,745095,1604565
12/7/16,W,831766,745626,1577392
12/8/16,W,790418,724726,1515144
12/9/16,W,806718,730968,1537686
12/10/16,A,472855,424387,897242
12/11/16,U,309743,291688,601431
12/12/16,W,787062,702745,1489807
12/13/16,W,785276,714038,1499314
12/14/16,W,734884,688959,1423843
12/15/16,W,617119,624213,1241332
12/16/16,W,744691,690845,1435536
12/17/16,A,445779,394366,840145
12/18/16,U,270767,253184,523951
12/19/16,W,650356,607020,1257376
12/20/16,W,758686,668762,1427448
12/21/16,W,770713,665402,1436115
12/22/16,W,747188,635174,1382362
12/23/16,W,676407,516584,1192991
12/24/16,A,391140,253926,645066
12/25/16,U,199220,131542,330762
12/26/16,U,380189,292312,672501
12/27/16,W,575294,490822,1066116
12/28/16,W,611176,537443,1148619
12/29/16,W,593626,532909,1126535
12/30/16,W,628159,524474,1152633
12/31/16,A,433952,361268,795220
2/1/17,W,883845,750500,1634345
2/2/17,W,829125,736551,1565676
2/3/17,W,782899,690415,1473314
2/4/17,A,461743,370873,832616
2/5/17,U,351708,282731,634439
2/6/17,W,838312,713858,1552170
2/7/17,W,827885,734586,1562471
2/8/17,W,841278,737535,1578813
2/9/17,W,815353,726872,1542225
2/10/17,W,832724,720483,1553207
2/11/17,A,497589,405211,902800
2/12/17,U,358101,296805,654906
2/13/17,W,822007,702129,1524136
2/14/17,W,870130,752585,1622715
2/15/17,W,841181,735910,1577091
2/16/17,W,831398,738525,1569923
2/17/17,W,841425,738941,1580366
2/18/17,A,512205,447059,959264
2/19/17,U,383581,328391,711972
2/20/17,W,623736,557822,1181558
2/21/17,W,848951,741773,1590724
2/22/17,W,873309,758299,1631608
2/23/17,W,850254,751257,1601511
2/24/17,W,820536,723532,1544068
2/25/17,A,449817,374595,824412
2/26/17,U,350829,287405,638234
2/27/17,W,837214,720932,1558146
2/28/17,W,823654,730508,1554162
1/1/17,U,277926,292472,570398
1/2/17,U,371865,314798,686663
1/3/17,W,690503,650650,1341153
1/4/17,W,636491,639970,1276461
1/5/17,W,611987,629939,1241926
1/6/17,W,591800,600277,1192077
1/7/17,A,362508,319746,682254
1/8/17,U,290096,244060,534156
1/9/17,W,781139,692776,1473915
1/10/17,W,773792,711194,1484986
1/11/17,W,803730,714551,1518281
1/12/17,W,777149,714212,1491361
1/13/17,W,771359,698254,1469613
1/14/17,A,429614,363554,793168
1/15/17,U,328355,280852,609207
1/16/17,W,486791,435039,921830
1/17/17,W,829925,737976,1567901
1/18/17,W,835362,742180,1577542
1/19/17,W,823901,743065,1566966
1/20/17,W,798511,731616,1530127
1/21/17,A,488902,582031,1070933
1/22/17,U,331138,272268,603406
1/23/17,W,817750,724078,1541828
1/24/17,W,834979,742724,1577703
1/25/17,W,831467,743587,1575054
1/26/17,W,823395,750472,1573867
1/27/17,W,792183,715515,1507698
1/28/17,A,439479,382131,821610
1/29/17,U,304565,274728,579293
1/30/17,W,806014,715290,1521304
1/31/17,W,828074,741389,1569463
3/1/17,W,863043,742729,1605772
3/2/17,W,842926,741459,1584385
3/3/17,W,851128,729461,1580589
3/4/17,A,487500,401568,889068
3/5/17,U,364977,298189,663166
3/6/17,W,823084,703811,1526895
3/7/17,W,862784,751315,1614099
3/8/17,W,858498,751336,1609834
3/9/17,W,841498,748709,1590207
3/10/17,W,816750,730837,1547587
3/11/17,A,459826,493451,953277
3/12/17,U,336952,292240,629192
3/13/17,W,761376,703982,1465358
3/14/17,W,712423,727042,1439465
3/15/17,W,822423,748703,1571126
3/16/17,W,827779,758060,1585839
3/17/17,W,804320,732007,1536327
3/18/17,A,473609,404779,878388
3/19/17,U,371042,304418,675460
3/20/17,W,802404,690624,1493028
3/21/17,W,835641,718304,1553945
3/22/17,W,816876,706282,1523158
3/23/17,W,802941,708026,1510967
3/24/17,W,821828,715787,1537615
3/25/17,A,414644,356083,770727
3/26/17,U,340733,292995,633728
3/27/17,W,825472,724012,1549484
3/28/17,W,846658,748201,1594859
3/29/17,W,837430,745915,1583345
3/30/17,W,756598,718864,1475462
3/31/17,W,839312,737168,1576480
4/1/17,A,517493,433603,951096
4/2/17,U,357643,319046,676689
4/3/17,W,840610,743301,1583911
4/4/17,W,873844,763221,1637065
4/5/17,W,755345,732462,1487807
4/6/17,W,822266,771468,1593734
4/7/17,W,765361,741568,1506929
4/8/17,A,508239,452426,960665
4/9/17,U,388435,336277,724712
4/10/17,W,695555,708408,1403963
4/11/17,W,736309,720080,1456389
4/12/17,W,754940,757854,1512794
4/13/17,W,723724,745720,1469444
4/14/17,W,692506,676016,1368522
4/15/17,A,506929,453975,960904
4/16/17,U,339738,293545,633283
4/17/17,W,809433,738426,1547859
4/18/17,W,848195,772115,1620310
4/19/17,W,811178,757251,1568429
4/20/17,W,797055,758119,1555174
4/21/17,W,819393,753932,1573325
4/22/17,A,493687,467485,961172
4/23/17,U,373492,330832,704324
4/24/17,W,830257,736639,1566896
4/25/17,W,860569,761180,1621749
4/26/17,W,838762,757859,1596621
4/27/17,W,807318,748983,1556301
4/28/17,W,830500,740579,1571079
4/29/17,A,405068,364346,769414
4/30/17,U,307608,269345,576953
5/1/17,W,847371,747837,1595208
5/2/17,W,846717,762139,1608856
5/3/17,W,890581,778089,1668670
5/4/17,W,836436,770199,1606635
5/5/17,W,840819,771492,1612311
5/6/17,A,502922,460695,963617
5/7/17,U,370985,334930,705915
5/8/17,W,829268,722987,1552255
5/9/17,W,827183,738712,1565895
5/10/17,W,821006,736258,1557264
5/11/17,W,832163,755558,1587721
5/12/17,W,824305,745485,1569790
5/13/17,A,504045,427964,932009
5/14/17,U,364734,313469,678203
5/15/17,W,805190,709882,1515072
5/16/17,W,843103,768941,1612044
5/17/17,W,835226,763055,1598281
5/18/17,W,824327,775776,1600103
5/19/17,W,768158,726694,1494852
5/20/17,A,441093,396705,837798
5/21/17,U,366609,350024,716633
5/22/17,W,817334,744257,1561591
5/23/17,W,799986,753184,1553170
5/24/17,W,820511,762453,1582964
5/25/17,W,829938,776776,1606714
5/26/17,W,779960,691687,1471647
5/27/17,A,492255,462129,954384
5/28/17,U,366179,344784,710963
5/29/17,U,375171,336441,711612
5/30/17,W,802596,722529,1525125
5/31/17,W,827890,745189,1573079
6/1/17,W,860327,771134,1631461
6/2/17,W,861203,796256,1657459
6/3/17,A,523471,495282,1018753
6/4/17,U,400326,384010,784336
6/5/17,W,838839,768461,1607300
6/6/17,W,845564,787009,1632573
6/7/17,W,846730,793617,1640347
6/8/17,W,821372,805398,1626770
6/9/17,W,833135,822483,1655618
6/10/17,A,525084,558726,1083810
6/11/17,U,406991,440096,847087
6/12/17,W,808630,753763,1562393
6/13/17,W,817478,764155,1581633
6/14/17,W,786388,742346,1528734
6/15/17,W,830091,777758,1607849
6/16/17,W,785270,739069,1524339
6/17/17,A,486358,419764,906122
6/18/17,U,390193,338474,728667
6/19/17,W,755955,739609,1495564
6/20/17,W,801344,781004,1582348
6/21/17,W,758596,776244,1534840
6/22/17,W,733128,745336,1478464
6/23/17,W,729483,747333,1476816
6/24/17,A,504647,482168,986815
6/25/17,U,390267,513970,904237
6/26/17,W,738507,722154,1460661
6/27/17,W,763875,751340,1515215
6/28/17,W,722682,733693,1456375
6/29/17,W,747180,778070,1525250
6/30/17,W,763402,760380,1523782
7/1/17,A,514092,488429,1002521
7/2/17,U,398108,364979,763087
7/3/17,W,669915,543712,1213627
7/4/17,U,407991,389791,797782
7/5/17,W,746019,733914,1479933
7/6/17,W,755516,784948,1540464
7/7/17,W,749664,780389,1530053
7/8/17,A,517165,518674,1035839
7/9/17,U,400539,402561,803100
7/10/17,W,719494,695215,1414709
7/11/17,W,771348,735051,1506399
7/12/17,W,694204,702581,1396785
7/13/17,W,773047,751562,1524609
7/14/17,W,748691,762728,1511419
7/15/17,A,511540,495618,1007158
7/16/17,U,371692,374578,746270
7/17/17,W,754669,741094,1495763
7/18/17,W,776582,754149,1530731
7/19/17,W,769368,750889,1520257
7/20/17,W,716096,726632,1442728
7/21/17,W,733117,762529,1495646
7/22/17,A,485978,471542,957520
7/23/17,U,380247,372309,752556
7/24/17,W,744976,765597,1510573
7/25/17,W,765040,772350,1537390
7/26/17,W,769890,755604,1525494
7/27/17,W,770692,770016,1540708
7/28/17,W,754679,738168,1492847
7/29/17,A,496951,462430,959381
7/30/17,U,385002,349892,734894
7/31/17,W,732690,707434,1440124
8/1/17,W,789859,773470,1563329
8/2/17,W,771256,811636,1582892
8/3/17,W,763271,834427,1597698
8/4/17,W,732776,827248,1560024
8/5/17,A,503623,546783,1050406
8/6/17,U,376669,430711,807380
8/7/17,W,733495,704247,1437742
8/8/17,W,761850,735234,1497084
8/9/17,W,759657,732813,1492470
8/10/17,W,747519,745430,1492949
8/11/17,W,746418,756699,1503117
8/12/17,A,505271,477767,983038
8/13/17,U,384338,351048,735386
8/14/17,W,722238,716772,1439010
8/15/17,W,774523,700422,1474945
8/16/17,W,739357,734845,1474202
8/17/17,W,722939,751673,1474612
8/18/17,W,741688,751342,1493030
8/19/17,A,510200,488523,998723
8/20/17,U,395932,381042,776974
8/21/17,W,707640,675484,1383124
8/22/17,W,741370,697126,1438496
8/23/17,W,763384,719511,1482895
8/24/17,W,749315,748046,1497361
8/25/17,W,749192,741123,1490315
8/26/17,A,487453,446049,933502
8/27/17,U,358840,336109,694949
8/28/17,W,761796,740387,1502183
8/29/17,W,783337,763274,1546611
8/30/17,W,801205,779477,1580682
8/31/17,W,791635,785637,1577272
9/1/17,W,827394,760661,1588055
9/2/17,A,512150,481961,994111
9/3/17,U,417707,410951,828658
9/4/17,U,375104,326524,701628
9/5/17,W,893214,763159,1656373
9/6/17,W,854979,785896,1640875
9/7/17,W,867162,801972,1669134
9/8/17,W,849319,809597,1658916
9/9/17,A,511569,488232,999801
9/10/17,U,383625,375160,758785
9/11/17,W,861907,767744,1629651
9/12/17,W,883298,813900,1697198
9/13/17,W,876445,813293,1689738
9/14/17,W,874356,838725,1713081
9/15/17,W,871656,838001,1709657
9/16/17,A,517447,521275,1038722
9/17/17,U,386719,379480,766199
9/18/17,W,866120,772443,1638563
9/19/17,W,861844,786075,1647919
9/20/17,W,887017,795055,1682072
9/21/17,W,859255,788217,1647472
9/22/17,W,854042,781053,1635095
9/23/17,A,499368,464903,964271
9/24/17,U,378420,351102,729522
9/25/17,W,861042,767660,1628702
9/26/17,W,877350,791462,1668812
9/27/17,W,882592,796822,1679414
9/28/17,W,881438,809624,1691062
9/29/17,W,898739,811721,1710460
9/30/17,A,524516,482974,1007490
10/1/17,U,389470,361156,750626
10/2/17,W,877992,767540,1645532
